route_id,service_id,trip_id,trip_headsign,wheelchair_accessible,block_id,direction_id,exceptional
L665D99,2,105,"Kyjov, aut. st.",1,,1,0
L106D99,4,106,"ÚAN Zvonařka",1,,1,0
L106D99,4,107,"Kyjov, aut. st.",1,,0,0
L106D99,4,108,"ÚAN Zvonařka",1,,1,0
L49D99,4,109,"Úzká",1,,0,0
L106D99,4,110,"Kyjov, aut. st.",1,,0,0
L661D99,4,111,"Kyjov, aut. st.",1,,1,0
L106D99,4,112,"ÚAN Zvonařka",1,,1,0
L49D99,4,113,"Faměrovo náměstí",1,,1,0
L106D99,4,114,"Kyjov, aut. st.",1,,0,0
L106D99,4,115,"ÚAN Zvonařka",1,,1,0
L49D99,4,116,"Úzká",1,,0,0
L106D99,4,117,"Kyjov, aut. st.",1,,0,0
L106D99,4,118,"ÚAN Zvonařka",1,,1,0
L106D99,4,119,"Kyjov, aut. st.",1,,0,0
L661D99,4,120,"Násedlovice",1,,0,0
L661D99,2,121,"Kyjov, aut. st.",1,,1,0
L106D99,2,122,"ÚAN Zvonařka",1,,1,0
L106D99,2,123,"Kyjov, aut. st.",1,,0,0
L106D99,2,124,"ÚAN Zvonařka",1,,1,0
L106D99,2,125,"Kyjov, aut. st.",1,,0,0
L661D99,2,126,"Násedlovice",1,,0,0
L660D99,4,127,"Žarošice",1,2,0,0
L106D99,4,128,"ÚAN Zvonařka",1,2,1,0
L49D99,4,129,"Faměrovo náměstí",1,,1,0
L106D99,4,130,"Kyjov, aut. st.",1,,0,0
L106D99,4,131,"ÚAN Zvonařka",1,,1,0
L106D99,4,132,"Kyjov, aut. st.",1,,0,0
L106D99,2,133,"ÚAN Zvonařka",1,,1,0
L106D99,2,134,"Kyjov, aut. st.",1,,0,0
L665D99,2,135,"Strážnice, aut. st.",1,,0,0
L665D99,2,136,"Kyjov, aut. st.",1,,1,0
L106D99,2,137,"ÚAN Zvonařka",1,,1,0
L106D99,2,138,"Kyjov, aut. st.",1,,0,0
L665D99,2,139,"Bzenec, náměstí",1,,0,0
L665D99,2,140,"Kyjov, aut. st.",1,,1,0
L106D99,2,141,"ÚAN Zvonařka",1,,1,0
L106D99,2,142,"Kyjov, aut. st.",1,,0,0
L660D99,2,143,"Žarošice",1,3,0,0
L106D99,2,144,"ÚAN Zvonařka",1,3,1,0
L106D99,2,145,"Žarošice",1,4,0,0
L660D99,2,146,"Kyjov, aut. st.",1,4,1,0
L107D99,2,147,"ÚAN Zvonařka",2,,0,0
L107D99,2,148,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,149,"ÚAN Zvonařka",2,,0,0
L107D99,2,150,"Rousínov, autobusová stanice",2,,1,0
L730D99,2,151,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,152,"ÚAN Zvonařka",2,,0,0
L107D99,2,153,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,154,"ÚAN Zvonařka",2,,0,0
L107D99,2,155,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,156,"ÚAN Zvonařka",2,,0,0
L107D99,2,157,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,158,"ÚAN Zvonařka",2,,0,0
L107D99,2,159,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,160,"ÚAN Zvonařka",2,,0,0
L107D99,2,161,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,162,"ÚAN Zvonařka",2,,0,0
L107D99,2,163,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,164,"ÚAN Zvonařka",2,,0,0
L107D99,2,165,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,166,"ÚAN Zvonařka",2,,0,0
L107D99,2,167,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,168,"ÚAN Zvonařka",2,,0,0
L107D99,2,169,"Vyškov, Autobusové nádraží",2,,1,0
L730D99,2,170,"Rousínov, autobusová stanice",2,5,0,0
L107D99,2,171,"ÚAN Zvonařka",2,5,0,0
L107D99,2,172,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,173,"ÚAN Zvonařka",2,,0,0
L107D99,2,174,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,175,"ÚAN Zvonařka",2,,0,0
L107D99,2,176,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,177,"ÚAN Zvonařka",2,,0,0
L107D99,2,178,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,179,"ÚAN Zvonařka",2,,0,0
L107D99,2,180,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,181,"ÚAN Zvonařka",2,,0,0
L107D99,2,182,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,183,"ÚAN Zvonařka",2,,0,0
L602D99,2,184,"Rousínov, autobusová stanice",2,6,0,1
L730D99,2,185,"Vyškov, Autobusové nádraží",2,6,1,0
L107D99,2,186,"ÚAN Zvonařka",2,,0,0
L107D99,2,187,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,188,"ÚAN Zvonařka",2,,0,0
L107D99,2,189,"Vyškov, Autobusové nádraží",2,,1,0
L730D99,2,190,"Rousínov, autobusová stanice",2,7,0,0
L107D99,2,191,"ÚAN Zvonařka",2,7,0,0
L107D99,2,192,"Vyškov, Autobusové nádraží",2,,1,0
L730D99,2,193,"Rousínov, autobusová stanice",2,8,0,0
L107D99,2,194,"ÚAN Zvonařka",2,8,0,0
L107D99,2,195,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,196,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,197,"ÚAN Zvonařka",2,,0,0
L107D99,2,198,"Rousínov, autobusová stanice",2,,1,0
L730D99,2,199,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,200,"ÚAN Zvonařka",2,,0,0
L107D99,2,201,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,202,"ÚAN Zvonařka",2,,0,0
L107D99,2,203,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,204,"Rousínov, autobusová stanice",2,,0,0
L107D99,2,205,"ÚAN Zvonařka",2,,0,0
L107D99,2,206,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,207,"ÚAN Zvonařka",2,,0,0
L107D99,2,208,"Vyškov, Autobusové nádraží",2,,1,0
L730D99,2,209,"Rousínov, autobusová stanice",2,9,0,0
L107D99,2,210,"ÚAN Zvonařka",2,9,0,0
L107D99,2,211,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,212,"ÚAN Zvonařka",2,,0,0
L107D99,2,213,"Vyškov, Autobusové nádraží",2,,1,0
L750D99,2,214,"Vyškov, Rychtářov, točna",2,,0,0
L750D99,2,215,"Vyškov, Autobusové nádraží",2,,1,0
L750D99,2,216,"Nové Sady",2,,0,0
L750D99,2,217,"Vyškov, Autobusové nádraží",2,,1,0
L750D99,2,218,"Vyškov, Dědice, kasárna",2,,0,0
L750D99,2,219,"Vyškov, Autobusové nádraží",2,,1,0
L107D99,2,220,"ÚAN Zvonařka",2,,0,0
L107D99,2,221,"Vyškov, Autobusové nádraží",2,,1,0
L750D99,2,222,"Vyškov, Opatovice, náves",2,,0,0
L750D99,2,223,"Vyškov, Autobusové nádraží",2,,1,0
L750D99,2,224,"Vyškov, Rychtářov, točna",2,,0,0
L750D99,2,225,"Vyškov, Autobusové nádraží",2,,1,0
L631D99,2,226,"Slavkov u Brna, aut. st.",2,,1,1
L631D99,2,227,"Vyškov, Autobusové nádraží",2,,0,1
L107D99,2,228,"ÚAN Zvonařka",2,,0,0
L602D99,2,229,"Rousínov, autobusová stanice",2,10,0,1
L730D99,2,230,"Vyškov, Autobusové nádraží",2,10,1,0
L750D99,5,231,"Vyškov, Autobusové nádraží",2,,1,0
L631D99,5,232,"Kobeřice, pohostinství",2,,1,1
L631D99,5,233,"Vyškov, Autobusové nádraží",2,,0,1
L107D99,5,234,"ÚAN Zvonařka",2,,0,0
L602D99,5,235,"Rousínov, autobusová stanice",2,11,0,1
L730D99,5,236,"Vyškov, Autobusové nádraží",2,11,1,0
L820D99,2,237,"Hevlín, škola",2,,0,0
L820D99,2,238,"Znojmo, autobusové nádraží",2,,1,0
L108D99,2,239,"ÚAN Zvonařka",2,,1,1
L108D99,2,240,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,241,"ÚAN Zvonařka",2,,1,1
L108D99,2,242,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,243,"ÚAN Zvonařka",2,,1,1
L108D99,2,244,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,245,"ÚAN Zvonařka",2,,1,1
L108D99,2,246,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,247,"ÚAN Zvonařka",2,,1,1
L108D99,2,248,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,249,"ÚAN Zvonařka",2,,1,1
L108D99,2,250,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,251,"ÚAN Zvonařka",2,,1,1
L108D99,2,252,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,253,"ÚAN Zvonařka",2,,1,1
L108D99,2,254,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,255,"ÚAN Zvonařka",2,,1,1
L108D99,2,256,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,257,"ÚAN Zvonařka",2,,1,1
L108D99,2,258,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,259,"ÚAN Zvonařka",2,,1,1
L108D99,2,260,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,261,"ÚAN Zvonařka",2,,1,1
L108D99,2,262,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,263,"ÚAN Zvonařka",2,,1,1
L108D99,2,264,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,265,"ÚAN Zvonařka",2,,1,1
L108D99,2,266,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,267,"ÚAN Zvonařka",2,,1,1
L108D99,2,268,"Znojmo, autobusové nádraží",2,,0,1
L820D99,2,269,"Hevlín, škola",2,,0,0
L820D99,2,270,"Znojmo, autobusové nádraží",2,,1,0
L108D99,2,271,"ÚAN Zvonařka",2,,1,1
L108D99,2,272,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,273,"ÚAN Zvonařka",2,,1,1
L108D99,2,274,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,275,"ÚAN Zvonařka",2,,1,1
L105D99,2,276,"Mikulov, železniční stanice",2,,0,0
L105D99,2,277,"ÚAN Zvonařka",2,,1,0
L108D99,2,278,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,279,"ÚAN Zvonařka",2,,1,1
L108D99,2,280,"Znojmo, autobusové nádraží",2,,0,1
L108D99,2,281,"ÚAN Zvonařka",1,,1,1
L104D99,2,282,"Laa an der Thaya, Therme",1,,0,0
L104D99,2,283,"ÚAN Zvonařka",1,,1,0
L108D99,2,284,"Znojmo, autobusové nádraží",1,,0,1
L504D99,2,285,"Pohořelice, náměstí",1,,0,0
L504D99,2,286,"Ústřední hřbitov",1,,1,0
L504D99,2,287,"Pohořelice, náměstí",1,,0,0
L504D99,2,288,"Ústřední hřbitov",1,,1,0
L105D99,2,289,"Mikulov, železniční stanice",1,,0,0
L105D99,2,290,"ÚAN Zvonařka",1,,1,0
L432D99,2,291,"Znojmo, autobusové nádraží",1,,0,0
L108D99,2,292,"ÚAN Zvonařka",1,,1,1
L108D99,2,293,"Miroslav, rozcestí",1,12,0,1
L158D99,2,294,"Miroslav, autobusové nádraží",1,12,1,0
L158D99,2,295,"Miroslav, rozcestí",1,13,0,0
L108D99,2,296,"ÚAN Zvonařka",1,13,1,1
L108D99,2,297,"Miroslav, rozcestí",1,14,0,1
L158D99,2,298,"Miroslav, autobusové nádraží",1,14,1,0
L158D99,2,299,"Miroslav, rozcestí",1,15,0,0
L108D99,2,300,"ÚAN Zvonařka",1,15,1,1
L108D99,2,301,"Miroslav, rozcestí",1,16,0,1
L158D99,2,302,"Hostěradice, náměstí",1,16,1,0
L158D99,3,303,"Miroslav, rozcestí",1,17,0,0
L108D99,3,304,"ÚAN Zvonařka",1,17,1,1
L108D99,3,305,"Miroslav, rozcestí",1,18,0,1
L158D99,3,306,"Miroslav, autobusové nádraží",1,18,1,0
L158D99,3,307,"Miroslav, rozcestí",1,19,0,0
L108D99,3,308,"ÚAN Zvonařka",1,19,1,1
L108D99,3,309,"Znojmo, autobusové nádraží",1,,0,1
L108D99,3,310,"ÚAN Zvonařka",1,,1,1
L108D99,3,311,"Znojmo, autobusové nádraží",1,,0,1
L810D99,3,312,"Hostěradice, náměstí",1,,0,1
L158D99,2,313,"Miroslav, rozcestí",2,20,0,0
L108D99,2,314,"ÚAN Zvonařka",2,20,1,1
L108D99,2,315,"Miroslav, rozcestí",2,,0,1
L158D99,2,316,"Dolenice",2,,0,0
L158D99,2,317,"Hostěradice, náměstí",2,,1,0
L158D99,2,318,"Miroslav, rozcestí",2,21,0,0
L108D99,2,319,"ÚAN Zvonařka",2,21,1,1
L104D99,2,320,"Hrušovany nad Jevišovkou, Lidická, VÚPP",2,,0,0
L158D99,2,321,"Miroslav, autobusové nádraží",2,,1,0
L109D99,2,322,"ÚAN Zvonařka",1,,1,0
L109D99,2,323,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,324,"ÚAN Zvonařka",1,,1,0
L109D99,2,325,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,326,"ÚAN Zvonařka",1,,1,0
L109D99,2,327,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,328,"ÚAN Zvonařka",1,,1,0
L109D99,2,329,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,330,"ÚAN Zvonařka",1,,1,0
L109D99,2,331,"Klobouky u Brna, náměstí",1,,0,0
L109D99,2,332,"ÚAN Zvonařka",1,,1,0
L109D99,2,333,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,334,"ÚAN Zvonařka",1,,1,0
L109D99,2,335,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,336,"ÚAN Zvonařka",1,,1,0
L109D99,2,337,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,338,"ÚAN Zvonařka",1,,1,0
L109D99,2,339,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,340,"ÚAN Zvonařka",1,,1,0
L109D99,2,341,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,342,"ÚAN Zvonařka",1,,1,0
L109D99,2,343,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,344,"ÚAN Zvonařka",1,,1,0
L109D99,2,345,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,346,"ÚAN Zvonařka",1,,1,0
L109D99,2,347,"Čejč, náměstí",1,,0,0
L109D99,2,348,"ÚAN Zvonařka",1,,1,0
L109D99,2,349,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,350,"ÚAN Zvonařka",1,,1,0
L109D99,2,351,"Klobouky u Brna, náměstí",1,,0,0
L109D99,2,352,"ÚAN Zvonařka",1,,1,0
L109D99,2,353,"Čejč, náměstí",1,,0,0
L109D99,2,354,"ÚAN Zvonařka",1,,1,0
L109D99,2,355,"Čejč, náměstí",1,,0,0
L109D99,2,356,"ÚAN Zvonařka",1,,1,0
L109D99,2,357,"Čejč, náměstí",1,,0,0
L109D99,2,358,"ÚAN Zvonařka",1,,1,0
L109D99,2,359,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,360,"ÚAN Zvonařka",1,,1,0
L109D99,2,361,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,362,"ÚAN Zvonařka",1,,1,0
L109D99,2,363,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,364,"Čejč, náměstí",1,,1,0
L109D99,2,365,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,366,"ÚAN Zvonařka",1,,1,0
L109D99,2,367,"Klobouky u Brna, náměstí",1,,0,0
L109D99,2,368,"ÚAN Zvonařka",1,,1,0
L109D99,2,369,"Klobouky u Brna, náměstí",1,,0,0
L109D99,4,370,"ÚAN Zvonařka",1,,1,0
L74D99,4,371,"Újezd u Brna, městský úřad",1,,0,0
L74D99,4,372,"ÚAN Zvonařka",1,,1,0
L109D99,4,373,"Hodonín, autobusové nádraží",1,,0,0
L109D99,4,374,"ÚAN Zvonařka",1,,1,0
L109D99,4,375,"Klobouky u Brna, náměstí",1,,0,0
L109D99,2,376,"ÚAN Zvonařka",1,,1,0
L109D99,2,377,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,378,"ÚAN Zvonařka",1,,1,0
L109D99,2,379,"Čejč, náměstí",1,,0,0
L109D99,2,380,"ÚAN Zvonařka",1,,1,0
L109D99,2,381,"Klobouky u Brna, náměstí",1,,0,0
L109D99,2,382,"ÚAN Zvonařka",1,,1,0
L109D99,2,383,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,384,"ÚAN Zvonařka",1,,1,0
L109D99,2,385,"Hodonín, autobusové nádraží",1,,0,0
L109D99,2,386,"ÚAN Zvonařka",1,,1,0
L109D99,2,387,"Čejč, náměstí",1,,0,0
L109D99,2,388,"ÚAN Zvonařka",1,,1,0
L109D99,2,389,"Hodonín, autobusové nádraží",1,,0,0
L664D99,2,390,"Kyjov, aut. st.",1,,0,0
L668D99,2,391,"Čeložnice",1,,0,0
L668D99,2,392,"Kyjov, aut. st.",1,,1,0
L106D99,2,393,"ÚAN Zvonařka",1,,1,0
L109D99,2,394,"Hodonín, autobusové nádraží",1,,0,0
L663D99,2,395,"Dubňany, kostel",1,,0,0
L663D99,2,396,"Hodonín, autobusové nádraží",1,,1,0
L663D99,2,397,"Dubňany, kostel",1,,0,0
L663D99,2,398,"Hodonín, autobusové nádraží",1,,1,0
L109D99,4,399,"ÚAN Zvonařka",1,,1,0
L109D99,4,400,"Čejč, náměstí",1,,0,0
L109D99,4,401,"Klobouky u Brna, náměstí",1,,1,0
L551D99,4,402,"Velké Pavlovice, autobusové nádraží",1,,1,0
L551D99,4,403,"Klobouky u Brna, náměstí",1,,0,0
L109D99,4,404,"ÚAN Zvonařka",1,,1,0
L109D99,4,405,"Klobouky u Brna, náměstí",1,,0,0
L109D99,4,406,"ÚAN Zvonařka",1,,1,0
L109D99,4,407,"Hodonín, autobusové nádraží",1,,0,0
L109D99,4,408,"ÚAN Zvonařka",1,,1,0
L109D99,4,409,"Klobouky u Brna, náměstí",1,22,0,0
L551D99,4,410,"Kobylí",1,22,1,0
L551D99,4,411,"Klobouky u Brna, náměstí",1,,0,0
L109D99,4,412,"ÚAN Zvonařka",1,,1,0
L109D99,4,413,"Klobouky u Brna, náměstí",1,,0,0
L109D99,4,414,"Krumvíř, statek",1,,0,0
L109D99,4,415,"Klobouky u Brna, náměstí",1,,1,0
L109D99,4,416,"Čejč, náměstí",1,,0,0
L109D99,4,417,"ÚAN Zvonařka",1,,1,0
L109D99,4,418,"Klobouky u Brna, náměstí",1,,0,0
L109D99,4,419,"ÚAN Zvonařka",1,,1,0
L109D99,4,420,"Klobouky u Brna, náměstí",1,,0,0
L551D99,2,421,"Klobouky u Brna, náměstí",1,,0,0
L109D99,2,422,"ÚAN Zvonařka",1,,1,0
L109D99,2,423,"Klobouky u Brna, náměstí",1,,0,0
L109D99,2,424,"ÚAN Zvonařka",1,,1,0
L109D99,2,425,"Klobouky u Brna, náměstí",1,,0,0
L109D99,2,426,"ÚAN Zvonařka",1,,1,0
L109D99,2,427,"Klobouky u Brna, náměstí",1,23,0,0
L551D99,2,428,"Kobylí",1,23,1,0
L551D99,2,429,"Klobouky u Brna, náměstí",1,,0,0
L109D99,2,430,"Krumvíř, statek",1,,0,0
L109D99,2,431,"ÚAN Zvonařka",1,,1,0
L109D99,2,432,"Klobouky u Brna, náměstí",1,,0,0
L109D99,2,433,"ÚAN Zvonařka",1,,1,0
L109D99,2,434,"Klobouky u Brna, náměstí",1,24,0,0
L551D99,2,435,"Kobylí",1,24,1,0
L110D99,2,436,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,437,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,438,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,439,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,440,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,441,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,442,"Uherské Hradiště",2,,0,0
L110D99,2,443,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,444,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,445,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,446,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,447,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,448,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,449,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,450,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,451,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,452,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,453,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,454,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,455,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,456,"Uherské Hradiště",1,,0,0
L110D99,2,457,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,458,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,459,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,460,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,461,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,462,"Staré Město u Uherského Hradiště",1,,0,0
L110D99,2,463,"Uherské Hradiště",1,,0,0
L110D99,2,464,"Uherské Hradiště",1,,1,0
L110D99,2,465,"Kunovice",1,,1,0
L110D99,2,466,"Uherské Hradiště",1,25,1,0
L110D99,2,467,"Kunovice",1,25,1,0
L110D99,2,468,"Kunovice",2,,1,0
L110D99,2,469,"Kunovice",1,,1,0
L110D99,2,470,"Kunovice",1,,1,0
L110D99,2,471,"Uherské Hradiště",1,,1,0
L110D99,2,472,"Kunovice",1,,1,0
L110D99,2,473,"Kunovice",1,,1,0
L110D99,2,474,"Uherské Hradiště",1,,1,0
L110D99,2,475,"Kunovice",1,,1,0
L110D99,2,476,"Kunovice",1,,1,0
L110D99,2,477,"Uherské Hradiště",1,,1,0
L110D99,2,478,"Kunovice",1,,1,0
L110D99,2,479,"Kunovice",1,,1,0
L110D99,2,480,"Kunovice",1,,1,0
L110D99,2,481,"Kunovice",1,,1,0
L110D99,2,482,"Kunovice",1,,1,0
L110D99,6,483,"Kunovice",1,,1,0
L110D99,2,484,"Kunovice",1,,1,0
L110D99,2,485,"Kunovice",1,,1,0
L110D99,2,486,"Kunovice",1,,1,0
L110D99,2,487,"Kunovice",1,,1,0
L110D99,2,488,"Uherské Hradiště",1,,1,0
L110D99,2,489,"Kunovice",1,,1,0
L110D99,2,490,"Kunovice",1,,1,0
L110D99,2,491,"Kunovice",1,,1,0
L110D99,2,492,"Kunovice",1,,1,0
L110D99,2,493,"Kunovice",1,,1,0
L724D99,1,494,"Hlavní nádraží",2,,0,1
L119D99,1,495,"Náměšť nad Oslavou, autobusové nádraží",2,,1,1
L119D99,1,496,"Hlavní nádraží",2,,0,1
L119D99,1,497,"Náměšť nad Oslavou, autobusové nádraží",2,,1,1
L119D99,1,498,"Hlavní nádraží",2,,0,1
L117D99,1,499,"Zastávka, železniční stanice",2,,1,1
L119D99,1,500,"Náměšť nad Oslavou, autobusové nádraží",2,,1,1
L119D99,1,501,"Hlavní nádraží",2,,0,1
L119D99,1,502,"Náměšť nad Oslavou, autobusové nádraží",2,,1,1
L119D99,1,503,"Hlavní nádraží",2,,0,1
L119D99,1,504,"Náměšť nad Oslavou, autobusové nádraží",2,,1,1
L724D99,1,505,"Hlavní nádraží",2,,0,1
L117D99,1,506,"Náměšť nad Oslavou, autobusové nádraží",2,,1,1
L117D99,1,507,"Hlavní nádraží",2,,0,1
L724D99,1,508,"Náměšť nad Oslavou, autobusové nádraží",2,,1,1
L117D99,1,509,"Hlavní nádraží",2,,0,1
L117D99,1,510,"Rosice, Trávníky",2,,1,1
L117D99,1,511,"Hlavní nádraží",2,,0,1
L117D99,1,512,"Rosice, Trávníky",2,,1,1
L117D99,1,513,"Hlavní nádraží",2,,0,1
L117D99,1,514,"Rosice, Trávníky",2,,1,1
L117D99,1,515,"Hlavní nádraží",2,,0,1
L117D99,1,516,"Hlavní nádraží",2,,0,1
L117D99,1,517,"Rosice, Trávníky",2,,1,1
L117D99,1,518,"Hlavní nádraží",2,,0,1
L117D99,1,519,"Rosice, Trávníky",2,,1,1
L117D99,1,520,"Rosice, Trávníky",2,,1,1
L117D99,1,521,"Hlavní nádraží",2,,0,1
L117D99,1,522,"Rosice, Trávníky",2,,1,1
L117D99,1,523,"Hlavní nádraží",2,,0,1
L117D99,1,524,"Rosice, Trávníky",2,,1,1
L117D99,1,525,"Hlavní nádraží",2,,0,1
L117D99,1,526,"Hlavní nádraží",2,,0,1
L117D99,1,527,"Rosice, Trávníky",2,,1,1
L117D99,1,528,"Hlavní nádraží",2,,0,1
L117D99,1,529,"Rosice, Trávníky",2,,1,1
L117D99,1,530,"Hlavní nádraží",2,,0,1
L117D99,1,531,"Rosice, Trávníky",2,,1,1
L117D99,1,532,"Hlavní nádraží",2,,0,1
L117D99,1,533,"Rosice, Trávníky",2,,1,1
L117D99,1,534,"Hlavní nádraží",2,,0,1
L117D99,1,535,"Zastávka, železniční stanice",2,,1,1
L117D99,1,536,"Hlavní nádraží",2,,0,1
L117D99,1,537,"Hlavní nádraží",2,,0,1
L117D99,1,538,"Zastávka, železniční stanice",2,,1,1
L117D99,1,539,"Rapotice, železniční stanice",2,,1,1
L117D99,1,540,"Hlavní nádraží",2,,0,1
L117D99,1,541,"Náměšť nad Oslavou, autobusové nádraží",2,,1,1
L117D99,1,542,"Hlavní nádraží",2,,0,1
L117D99,1,543,"Hlavní nádraží",2,,0,1
L117D99,1,544,"Hlavní nádraží",2,,0,1
L117D99,1,545,"Rapotice, železniční stanice",2,,1,1
L117D99,1,546,"Hlavní nádraží",2,,0,1
L117D99,1,547,"Náměšť nad Oslavou, autobusové nádraží",2,,1,1
L117D99,1,548,"Hlavní nádraží",2,,0,1
L117D99,1,549,"Náměšť nad Oslavou, autobusové nádraží",2,,1,1
L117D99,1,550,"Rosice, Brněnská",2,,0,1
L117D99,1,551,"Rosice, Těstárny",2,,1,1
L117D99,1,552,"Rosice, Brněnská",2,,0,1
L117D99,1,553,"Rosice, Těstárny",2,,1,1
L117D99,1,554,"Rosice, Brněnská",2,,0,1
L117D99,1,555,"Rosice, Těstárny",2,,1,1
L117D99,1,556,"Rosice, Brněnská",2,,0,1
L117D99,1,557,"Rosice, Těstárny",2,,1,1
L117D99,1,558,"Rosice, Brněnská",2,,0,1
L117D99,1,559,"Rosice, Těstárny",2,,1,1
L117D99,1,560,"Rosice, Brněnská",2,,0,1
L117D99,1,561,"Rosice, Těstárny",2,,1,1
L117D99,1,562,"Rosice, Brněnská",2,,0,1
L117D99,1,563,"Rosice, Těstárny",2,,1,1
L117D99,1,564,"Rosice, Brněnská",2,,0,1
L117D99,1,565,"Rosice, Těstárny",2,,1,1
L117D99,1,566,"Rosice, Brněnská",2,,0,1
L117D99,1,567,"Rosice, Těstárny",2,,1,1
L117D99,1,568,"Rosice, Brněnská",2,,0,1
L117D99,1,569,"Hlavní nádraží",2,,0,1
L117D99,1,570,"Hlavní nádraží",2,,0,1
L117D99,1,571,"Zastávka, železniční stanice",2,,1,1
L117D99,1,572,"Hlavní nádraží",2,,0,1
L117D99,1,573,"Hlavní nádraží",2,,0,1
